NO_OF_FRAMES	229
NO_OF_CAMERAS	16
NO_OF_MARKERS	53
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-06, 20:16:48	13033.15494344
DATA_INCLUDED	3D
MARKER_NAMES	L_HEAD	R_HEAD	SGL	SJN	SXS	CV7	TV2	MAI	LV1	LV3	LV5	L_SAE	L_HUM	L_HLE	L_RSP	L_USP	L_HM2	R_SAE	R_HUM	R_HLE	R_RSP	R_USP	R_HM2	L_IAS	L_IPS	R_IPS	R_IAS	L_FTC	L_FLE	L_FAX	L_TTC	L_FAL	L_FCC2	L_FCC	L_LCAL	L_FMT	L_FM5	L_FM2	L_PM6	L_P1MT	R_FTC	R_FLE	R_FAX	R_TTC	R_FAL	R_FCC2	R_FCC	R_LCAL	R_FMT	R_FM5	R_FM2	R_PM6	R_P1MT
Frame	Time	L_HEAD X	L_HEAD Y	L_HEAD Z	R_HEAD X	R_HEAD Y	R_HEAD Z	SGL X	SGL Y	SGL Z	SJN X	SJN Y	SJN Z	SXS X	SXS Y	SXS Z	CV7 X	CV7 Y	CV7 Z	TV2 X	TV2 Y	TV2 Z	MAI X	MAI Y	MAI Z	LV1 X	LV1 Y	LV1 Z	LV3 X	LV3 Y	LV3 Z	LV5 X	LV5 Y	LV5 Z	L_SAE X	L_SAE Y	L_SAE Z	L_HUM X	L_HUM Y	L_HUM Z	L_HLE X	L_HLE Y	L_HLE Z	L_RSP X	L_RSP Y	L_RSP Z	L_USP X	L_USP Y	L_USP Z	L_HM2 X	L_HM2 Y	L_HM2 Z	R_SAE X	R_SAE Y	R_SAE Z	R_HUM X	R_HUM Y	R_HUM Z	R_HLE X	R_HLE Y	R_HLE Z	R_RSP X	R_RSP Y	R_RSP Z	R_USP X	R_USP Y	R_USP Z	R_HM2 X	R_HM2 Y	R_HM2 Z	L_IAS X	L_IAS Y	L_IAS Z	L_IPS X	L_IPS Y	L_IPS Z	R_IPS X	R_IPS Y	R_IPS Z	R_IAS X	R_IAS Y	R_IAS Z	L_FTC X	L_FTC Y	L_FTC Z	L_FLE X	L_FLE Y	L_FLE Z	L_FAX X	L_FAX Y	L_FAX Z	L_TTC X	L_TTC Y	L_TTC Z	L_FAL X	L_FAL Y	L_FAL Z	L_FCC2 X	L_FCC2 Y	L_FCC2 Z	L_FCC X	L_FCC Y	L_FCC Z	L_LCAL X	L_LCAL Y	L_LCAL Z	L_FMT X	L_FMT Y	L_FMT Z	L_FM5 X	L_FM5 Y	L_FM5 Z	L_FM2 X	L_FM2 Y	L_FM2 Z	L_PM6 X	L_PM6 Y	L_PM6 Z	L_P1MT X	L_P1MT Y	L_P1MT Z	R_FTC X	R_FTC Y	R_FTC Z	R_FLE X	R_FLE Y	R_FLE Z	R_FAX X	R_FAX Y	R_FAX Z	R_TTC X	R_TTC Y	R_TTC Z	R_FAL X	R_FAL Y	R_FAL Z	R_FCC2 X	R_FCC2 Y	R_FCC2 Z	R_FCC X	R_FCC Y	R_FCC Z	R_LCAL X	R_LCAL Y	R_LCAL Z	R_FMT X	R_FMT Y	R_FMT Z	R_FM5 X	R_FM5 Y	R_FM5 Z	R_FM2 X	R_FM2 Y	R_FM2 Z	R_PM6 X	R_PM6 Y	R_PM6 Z	R_P1MT X	R_P1MT Y	R_P1MT Z	
11	0.10000	2211.695	75.394	1630.974	2217.989	245.041	1621.771	2085.164	163.391	1650.824	2162.729	144.807	1377.577	2131.439	141.844	1224.253	2290.268	161.914	1473.326	2311.395	158.976	1437.146	2345.250	153.930	1304.811	2309.942	155.013	1122.511	2301.921	151.540	1082.942	2310.623	152.880	1045.405	2250.986	-54.651	1424.525	2300.016	-85.613	1253.296	2328.652	-91.516	1107.388	2252.672	-95.043	855.404	2309.477	-133.508	846.981	2271.937	-130.793	780.021	2222.632	358.513	1410.459	2252.202	414.908	1239.345	2215.191	452.784	1101.230	2002.313	390.929	949.619	2036.625	435.733	909.377	1949.643	417.791	896.319	2152.772	45.311	981.655	2316.031	113.252	1022.656	2316.590	199.461	1017.775	2151.672	262.754	979.391	2210.022	-23.302	806.288	2067.432	11.967	501.121	2049.996	10.458	436.581	1993.169	52.606	440.521	1921.805	52.721	94.251	1963.339	108.431	77.758	1953.270	113.329	40.954	1907.115	65.757	51.046	1858.079	47.766	63.136	1799.392	29.044	77.690	1784.933	69.741	107.063	1734.297	95.618	127.200	1842.836	93.669	126.894	2272.179	328.095	794.878	2362.311	282.498	497.288	2410.164	291.235	436.755	2362.824	242.940	409.328	2591.227	243.730	122.428	2631.987	197.925	138.927	2652.649	192.983	108.054	2609.230	230.440	81.702	2561.046	244.868	54.204	2512.499	255.705	25.933	2474.105	209.289	31.543	2439.031	164.082	19.666	2513.065	196.900	88.526
12	0.11000	2196.127	74.262	1629.683	2202.415	243.863	1620.437	2069.601	162.323	1649.603	2146.780	143.707	1376.336	2115.051	140.857	1223.162	2274.490	160.672	1471.851	2295.557	157.713	1435.626	2329.013	152.643	1303.129	2292.879	154.018	1120.813	2284.654	150.737	1081.315	2293.041	152.079	1043.752	2235.113	-55.928	1422.808	2283.523	-86.563	1251.287	2311.607	-92.145	1105.401	2237.253	-96.064	853.021	2294.743	-134.756	845.352	2257.174	-131.953	777.832	2206.969	357.432	1409.052	2235.986	413.505	1237.699	2198.614	451.140	1099.675	1985.378	389.634	948.513	2019.676	434.367	908.224	1932.602	416.657	895.547	2134.382	45.284	980.508	2298.067	112.230	1021.185	2299.157	198.354	1016.098	2134.595	262.835	978.300	2191.240	-23.335	805.272	2050.219	12.353	499.665	2033.055	10.956	434.941	1976.248	52.967	438.566	1907.215	53.797	91.721	1948.750	109.551	75.466	1938.975	114.477	38.580	1892.813	66.868	48.425	1843.771	48.739	60.280	1785.085	29.809	74.634	1770.293	70.594	103.715	1719.363	96.514	123.455	1828.087	94.651	123.957	2256.726	328.257	794.291	2346.835	283.399	496.499	2395.964	292.041	436.938	2348.585	244.473	407.848	2586.180	245.817	127.873	2625.966	199.724	145.770	2647.553	194.942	116.201	2605.448	232.246	87.481	2558.683	246.392	57.168	2511.754	256.139	26.328	2473.487	209.716	31.365	2439.378	163.927	19.658	2509.208	198.990	90.273
13	0.12000	2180.486	73.087	1628.512	2186.891	242.652	1619.163	2054.083	161.234	1648.533	2130.730	142.525	1375.277	2098.478	139.809	1222.111	2258.692	159.361	1470.404	2279.650	156.373	1434.118	2312.571	151.311	1301.441	2275.462	153.138	1119.199	2266.905	150.053	1079.743	2274.993	151.421	1042.294	2218.973	-57.240	1421.360	2266.738	-87.566	1249.549	2294.274	-92.710	1103.625	2221.367	-97.108	850.926	2278.878	-135.780	843.643	2241.913	-133.081	775.872	2191.265	356.238	1407.873	2219.929	411.897	1236.350	2182.231	449.319	1098.348	1968.926	388.374	947.165	2003.302	433.090	906.889	1916.189	415.627	894.319	2115.631	45.258	979.652	2279.670	111.301	1019.805	2281.158	197.403	1014.605	2117.064	262.685	977.225	2172.382	-23.283	804.789	2032.368	12.781	498.493	2015.555	11.533	433.371	1959.165	53.873	436.259	1895.604	55.003	88.055	1937.762	110.394	72.287	1928.496	115.455	35.308	1882.015	68.037	44.572	1832.818	50.151	56.013	1773.848	31.506	69.576	1758.763	72.476	98.199	1707.560	99.276	117.206	1816.321	96.281	119.051	2240.507	327.824	793.569	2330.207	284.580	495.522	2380.739	293.055	437.048	2333.318	246.345	406.096	2580.620	247.695	133.405	2619.126	201.370	152.971	2641.034	196.891	125.008	2600.896	234.053	93.672	2555.991	247.867	60.372	2510.885	256.564	26.898	2472.737	210.147	31.218	2439.784	163.763	19.650	2504.681	201.319	91.994
14	0.13000	2164.817	71.842	1627.451	2171.449	241.465	1617.916	2038.531	160.163	1647.515	2114.556	141.325	1374.416	2081.458	138.796	1221.395	2242.930	157.904	1468.980	2263.749	154.925	1432.575	2295.952	149.945	1299.629	2257.622	152.225	1117.564	2248.786	149.426	1078.297	2256.411	150.739	1040.878	2202.579	-58.593	1420.074	2249.589	-88.677	1247.949	2276.738	-93.441	1102.072	2205.028	-98.095	849.064	2262.400	-136.821	842.164	2225.881	-134.249	774.023	2175.543	354.899	1406.968	2203.952	410.135	1235.262	2166.057	447.428	1097.306	1952.980	387.130	945.490	1987.507	431.872	905.467	1900.399	414.608	892.693	2096.463	45.076	979.017	2260.854	110.444	1018.650	2262.599	196.605	1013.359	2099.074	262.381	976.166	2153.323	-23.359	804.537	2014.165	13.124	497.469	1997.934	12.131	431.773	1942.149	55.037	433.637	1886.721	56.354	83.512	1929.836	110.762	68.465	1921.476	116.206	31.221	1874.479	69.300	40.004	1824.865	52.294	50.556	1765.448	34.066	63.139	1750.151	75.408	91.028	1698.650	103.009	108.667	1807.603	98.639	113.032	2223.443	327.151	792.681	2312.362	286.215	494.309	2364.453	294.486	437.078	2316.803	248.734	403.958	2574.065	249.531	139.628	2610.451	202.923	160.655	2633.095	198.368	134.176	2595.526	235.761	100.338	2552.907	249.284	63.719	2509.955	257.003	27.509	2471.893	210.630	31.144	2440.269	163.609	19.672	2499.473	203.891	93.535
15	0.14000	2149.169	70.577	1626.405	2156.007	240.155	1616.701	2023.019	159.091	1646.553	2098.294	140.100	1373.612	2064.085	137.762	1220.852	2227.209	156.391	1467.469	2247.779	153.382	1430.897	2279.055	148.430	1297.648	2239.478	151.312	1115.946	2230.265	148.693	1076.873	2237.337	149.871	1039.516	2185.939	-59.981	1418.932	2232.232	-89.807	1246.540	2259.046	-94.295	1100.697	2188.142	-99.124	847.454	2245.417	-137.910	840.776	2209.519	-135.397	772.483	2159.919	353.447	1406.183	2188.023	408.286	1234.372	2150.089	445.481	1096.410	1937.475	385.898	943.600	1972.244	430.714	903.815	1885.186	413.684	890.672	2076.861	44.798	978.599	2241.609	109.469	1017.572	2243.649	195.785	1012.337	2080.821	261.788	974.995	2133.741	-23.598	804.346	1995.596	13.574	496.311	1980.344	12.821	429.973	1925.438	56.452	430.430	1880.645	58.030	78.567	1924.662	111.562	64.557	1918.212	116.377	28.244	1869.748	70.944	34.761	1819.762	54.807	44.229	1759.611	37.485	55.721	1744.118	79.423	82.722	1692.482	108.162	98.571	1801.241	102.062	105.753	2205.607	326.366	791.592	2293.266	288.608	492.813	2346.992	296.410	436.865	2299.017	252.017	401.487	2566.804	250.700	146.202	2600.230	203.978	168.894	2623.467	199.538	144.075	2589.188	236.960	107.378	2549.413	250.395	67.295	2509.067	257.240	28.252	2470.801	211.326	31.154	2440.812	163.746	19.810	2492.859	207.312	95.603
16	0.15000	2133.581	69.272	1625.340	2140.631	238.814	1615.506	2007.577	158.014	1645.484	2081.811	138.911	1372.850	2046.336	136.815	1220.419	2211.497	154.765	1465.791	2231.824	151.748	1429.028	2261.969	146.846	1295.474	2220.861	150.305	1114.388	2211.452	147.809	1075.458	2218.426	148.653	1038.340	2169.078	-61.368	1417.796	2214.635	-91.057	1245.191	2241.204	-95.210	1099.397	2170.710	-100.110	845.978	2227.923	-139.034	839.553	2192.480	-136.585	771.300	2145.323	351.767	1405.487	2172.182	406.409	1233.560	2134.349	443.522	1095.526	1922.413	384.718	941.418	1957.464	429.615	902.032	1870.513	412.753	888.173	2056.813	44.301	978.093	2222.227	108.307	1016.712	2224.578	194.899	1011.343	2062.363	260.929	973.665	2113.759	-24.375	804.170	1976.822	13.892	494.897	1962.985	13.232	427.750	1909.373	58.115	426.899	1873.374	61.249	74.711	1920.347	113.921	62.793	1916.337	118.703	27.825	1868.029	73.298	33.142	1816.370	58.927	37.348	1756.409	41.957	44.687	1739.268	83.965	70.760	1686.229	114.097	84.205	1795.911	106.217	97.205	2187.196	325.418	790.315	2272.957	292.328	491.123	2328.438	298.942	436.509	2280.013	256.538	398.468	2557.600	252.412	153.041	2587.837	204.940	177.487	2612.236	199.852	154.397	2581.558	237.959	115.006	2545.456	250.637	71.017	2508.130	257.250	29.281	2469.472	212.277	31.118	2441.014	164.239	20.203	2485.624	209.926	96.561
17	0.16000	2118.012	67.961	1624.448	2125.325	237.533	1614.486	1992.074	156.904	1644.599	2065.138	137.729	1372.235	2028.191	135.816	1220.166	2195.778	153.109	1464.196	2215.855	149.961	1427.206	2244.681	145.146	1293.688	2202.155	149.659	1113.097	2192.853	147.517	1074.377	2199.708	148.219	1037.613	2152.020	-62.884	1416.706	2196.859	-92.422	1243.851	2223.234	-96.327	1098.011	2152.759	-101.197	844.618	2209.886	-140.192	838.249	2174.854	-137.474	769.641	2130.024	350.304	1404.692	2156.474	404.580	1232.705	2118.938	441.563	1094.536	1907.764	383.602	938.942	1943.120	428.628	899.993	1856.286	411.779	885.329	2037.094	43.658	977.626	2203.091	107.345	1016.569	2205.907	194.005	1010.469	2043.907	259.818	972.102	2093.442	-26.514	803.805	1958.997	13.122	493.390	1946.623	12.901	425.413	1892.891	58.477	424.551	1867.448	61.927	74.025	1913.914	115.557	65.865	1912.912	118.629	30.999	1863.792	74.522	32.728	1811.441	61.280	32.121	1750.703	46.598	31.569	1731.013	88.039	57.265	1677.468	118.339	64.724	1785.343	110.156	89.208	2168.281	324.109	788.810	2251.284	296.091	488.834	2308.619	301.617	435.951	2260.173	262.684	395.796	2546.417	254.292	159.720	2573.971	205.912	186.313	2598.314	200.827	165.240	2572.438	239.043	123.155	2539.937	252.134	76.407	2506.745	257.434	30.934	2467.994	212.904	31.046	2441.105	164.587	20.670	2477.519	212.474	97.719
18	0.17000	2102.368	66.688	1624.316	2109.977	236.238	1614.188	1976.638	155.845	1644.406	2048.334	136.546	1372.103	2010.138	135.005	1220.424	2179.833	151.229	1463.049	2199.453	147.995	1426.047	2227.156	143.268	1292.390	2183.169	148.930	1111.924	2174.206	147.027	1073.577	2183.686	148.848	1038.143	2134.787	-64.519	1415.548	2178.903	-93.913	1242.529	2205.003	-97.476	1096.644	2134.292	-102.185	843.320	2191.364	-141.285	836.954	2156.586	-138.380	768.242	2114.693	349.070	1404.050	2140.988	402.860	1231.772	2103.750	439.595	1093.518	1893.481	382.617	936.147	1929.259	427.747	897.745	1842.581	410.913	882.121	2017.914	42.264	977.103	2184.500	106.426	1017.313	2187.691	193.223	1009.867	2025.938	258.476	970.468	2073.371	-27.626	804.364	1941.288	12.189	493.356	1929.174	11.965	425.898	1876.057	58.665	424.292	1858.093	61.946	73.363	1907.530	113.244	67.956	1908.522	116.348	33.565	1858.360	73.825	31.654	1805.912	62.109	29.164	1744.576	48.629	26.088	1724.121	91.176	49.686	1670.533	124.946	52.941	1777.659	111.965	83.951	2149.015	322.507	786.956	2228.263	299.353	485.965	2287.709	303.560	435.036	2239.128	267.960	392.191	2533.510	256.662	166.897	2558.431	207.827	196.066	2583.473	202.252	177.057	2561.932	240.970	132.735	2533.482	253.554	83.373	2505.044	258.354	34.140	2466.196	213.244	31.710	2440.337	164.958	21.294	2468.997	215.333	99.531
19	0.18000	2086.774	65.404	1624.530	2094.728	234.927	1614.152	1961.184	154.849	1644.672	2031.357	135.496	1372.321	1992.282	134.254	1220.829	2163.397	149.423	1462.566	2182.766	146.137	1425.300	2209.716	141.680	1291.484	2165.071	148.809	1111.380	2156.634	147.099	1073.379	2164.152	148.149	1037.567	2117.335	-66.132	1414.526	2160.762	-95.546	1241.329	2186.475	-98.794	1095.389	2115.444	-103.158	842.151	2172.465	-142.316	835.774	2137.781	-139.198	766.987	2099.282	348.168	1403.548	2125.841	401.130	1230.891	2088.834	437.530	1092.561	1879.763	381.704	933.165	1915.989	426.986	895.321	1829.499	410.141	878.651	1999.507	40.470	976.589	2166.611	105.929	1018.207	2170.344	192.755	1009.508	2008.600	257.205	969.069	2053.621	-29.859	805.828	1922.008	10.892	495.922	1910.411	10.480	428.343	1858.911	59.558	425.180	1850.041	61.206	72.370	1902.283	110.554	69.779	1905.214	113.966	35.437	1854.513	72.641	30.707	1802.510	61.809	27.496	1740.080	47.367	21.319	1719.458	92.655	42.335	1666.124	128.147	41.646	1771.858	112.555	79.603	2129.596	320.823	784.774	2203.982	301.932	482.378	2264.907	305.145	433.375	2216.513	272.394	388.365	2519.857	258.429	176.271	2541.899	209.496	207.213	2567.718	203.892	190.261	2550.097	242.312	144.475	2525.518	254.948	92.856	2501.547	259.473	40.208	2462.763	214.184	35.584	2438.094	165.266	22.457	2459.987	217.873	103.992
20	0.19000	2071.115	64.113	1624.771	2079.426	233.645	1614.203	1945.801	153.890	1645.150	2014.351	134.626	1372.663	1974.656	133.635	1221.300	2146.594	147.934	1462.471	2165.912	144.582	1425.019	2192.461	140.387	1291.119	2147.283	148.759	1111.175	2140.033	147.796	1073.723	2148.081	148.462	1038.117	2099.731	-67.514	1413.698	2142.357	-97.089	1240.387	2167.628	-100.205	1094.293	2096.229	-103.998	841.307	2153.065	-143.387	834.763	2118.331	-139.966	766.032	2083.680	347.336	1403.438	2110.894	399.248	1230.331	2074.212	435.326	1091.900	1866.630	380.907	930.059	1903.416	426.186	892.748	1817.175	409.560	875.008	1981.939	39.039	976.747	2149.675	105.771	1018.808	2153.239	192.436	1009.206	1991.821	256.116	968.042	2034.969	-31.704	808.367	1901.193	10.428	499.002	1891.263	9.869	431.616	1841.998	60.144	426.093	1846.394	61.373	72.203	1899.763	109.643	70.888	1903.785	112.965	36.221	1852.948	72.261	30.508	1801.226	61.659	26.771	1738.216	44.644	19.782	1717.397	91.946	38.512	1664.132	129.350	32.864	1769.083	113.093	76.863	2110.207	319.294	782.289	2178.183	304.156	478.554	2239.672	306.991	431.207	2192.224	275.614	384.767	2504.404	260.622	187.426	2523.057	210.718	218.976	2549.714	205.010	204.201	2536.066	243.380	157.186	2515.357	256.193	104.028	2496.348	260.485	48.899	2458.579	215.049	40.829	2435.039	166.069	24.451	2449.047	219.462	110.263
21	0.20000	2055.421	62.911	1625.121	2064.002	232.421	1614.439	1930.355	152.973	1646.166	1997.403	133.988	1373.094	1957.352	133.394	1221.740	2129.810	146.582	1462.624	2149.096	143.250	1425.325	2175.538	139.298	1291.427	2130.099	148.454	1111.555	2124.129	148.361	1074.431	2130.505	147.874	1038.095	2081.964	-68.710	1413.305	2123.718	-98.547	1239.861	2148.458	-101.629	1093.680	2076.506	-104.873	840.784	2133.279	-144.628	834.236	2098.346	-140.722	765.475	2067.671	346.555	1403.767	2096.143	397.214	1230.258	2059.976	433.044	1091.488	1854.191	380.149	926.869	1891.703	425.415	890.248	1805.677	409.185	871.323	1965.280	37.940	977.708	2135.021	105.973	1020.144	2136.925	192.025	1008.911	1975.633	255.112	967.377	2017.278	-34.053	811.175	1881.027	10.585	501.536	1872.883	10.364	434.230	1826.130	60.912	426.488	1845.545	61.661	72.776	1898.337	109.726	71.723	1902.926	112.466	36.710	1851.766	72.313	30.756	1800.261	62.083	26.809	1737.214	44.508	19.500	1716.303	92.594	36.710	1663.469	131.303	28.511	1768.046	113.595	75.831	2091.044	317.929	779.785	2150.876	305.586	474.845	2212.494	308.337	429.141	2166.318	277.733	381.649	2484.803	261.115	196.401	2501.403	211.505	230.860	2528.587	205.693	218.544	2519.513	243.898	170.191	2502.992	257.016	115.874	2489.291	261.285	58.605	2451.641	216.153	47.230	2431.185	167.003	27.113	2435.933	221.502	116.289
22	0.21000	2039.604	61.753	1625.893	2048.465	231.254	1615.130	1914.866	152.061	1647.882	1980.566	133.516	1373.814	1940.504	133.420	1222.374	2113.077	145.373	1463.281	2132.304	142.011	1426.138	2158.816	138.297	1292.280	2113.660	148.176	1112.428	2107.329	147.827	1075.150	2113.861	146.949	1038.519	2064.131	-69.771	1413.266	2104.969	-99.793	1239.764	2128.983	-103.049	1093.350	2056.347	-105.727	840.793	2112.256	-145.772	833.845	2077.678	-141.549	765.331	2051.350	345.813	1404.588	2081.585	395.124	1230.683	2046.135	430.743	1091.519	1842.422	379.425	923.734	1880.844	424.550	887.759	1795.084	409.036	867.579	1949.049	37.218	979.162	2118.550	105.386	1020.737	2121.138	191.535	1008.992	1960.036	254.086	967.109	2001.127	-35.028	813.232	1862.651	11.323	503.391	1856.137	11.137	435.251	1812.048	61.789	426.392	1843.359	62.134	73.342	1896.716	109.069	72.687	1902.112	111.819	37.135	1850.604	72.289	30.869	1799.312	62.570	26.741	1736.089	44.835	19.409	1714.859	93.777	35.523	1662.922	134.254	24.229	1766.579	114.994	74.567	2072.031	316.445	777.461	2122.152	306.382	471.783	2183.922	308.897	427.531	2138.683	279.082	379.295	2464.000	261.153	205.519	2476.984	211.863	241.686	2504.944	205.205	231.619	2500.470	243.776	183.131	2488.326	257.036	127.845	2479.341	261.859	69.535	2442.605	217.273	54.160	2425.270	168.317	30.398	2420.693	223.612	122.211
23	0.22000	2023.697	60.708	1626.920	2032.784	230.228	1616.166	1899.305	151.267	1650.005	1963.885	133.174	1374.817	1924.075	133.658	1223.229	2096.328	144.252	1464.500	2115.625	140.881	1427.377	2142.380	137.334	1293.591	2097.703	147.351	1113.770	2090.526	146.643	1076.010	2098.179	145.977	1039.438	2046.250	-70.660	1413.754	2086.140	-100.846	1240.214	2109.207	-104.466	1093.576	2035.738	-106.523	841.277	2091.308	-146.974	834.057	2056.434	-142.440	765.720	2034.909	345.127	1405.881	2067.038	393.175	1231.742	2032.674	428.438	1092.067	1830.897	378.825	920.750	1870.963	423.639	885.447	1785.397	409.052	863.918	1932.940	36.578	980.941	2102.153	104.539	1021.293	2105.724	190.848	1009.524	1945.021	253.283	967.267	1985.386	-35.631	814.843	1847.274	11.807	503.975	1842.373	12.103	435.244	1799.786	62.719	425.630	1841.277	62.753	72.811	1895.530	109.001	73.475	1901.728	111.894	37.400	1850.085	72.460	30.957	1798.909	62.862	26.614	1735.708	44.639	19.178	1713.935	93.938	34.842	1662.352	134.968	21.329	1765.557	115.586	73.678	2053.094	314.571	775.595	2092.681	306.278	469.473	2154.132	309.282	426.613	2109.874	278.977	377.498	2440.665	261.076	214.269	2449.811	212.269	251.346	2478.531	204.908	244.058	2478.479	243.377	195.306	2470.818	256.394	139.648	2466.026	262.329	81.015	2430.191	218.944	61.882	2416.196	171.098	34.107	2402.966	224.864	128.590
24	0.23000	2007.703	59.768	1628.105	2016.980	229.283	1617.578	1883.490	150.708	1652.403	1947.329	133.012	1376.061	1908.032	134.001	1224.241	2079.563	143.187	1466.006	2099.038	139.875	1429.093	2126.193	136.273	1295.401	2081.935	146.249	1115.407	2074.688	145.470	1077.486	2082.741	144.784	1040.859	2028.292	-71.414	1414.743	2067.221	-101.675	1241.065	2089.211	-105.729	1094.326	2014.638	-107.215	842.389	2069.823	-148.141	834.896	2034.493	-143.450	766.939	2018.662	344.445	1407.534	2052.602	391.536	1233.385	2019.637	426.141	1093.103	1821.389	378.314	917.683	1861.865	422.740	883.332	1776.597	409.156	860.317	1916.986	36.110	982.991	2086.382	103.449	1022.574	2090.656	189.778	1010.649	1930.426	252.771	967.968	1969.681	-36.525	816.657	1834.990	12.014	503.945	1831.916	12.818	435.037	1789.503	63.434	424.549	1841.311	63.049	72.883	1895.057	109.351	73.840	1901.734	112.081	37.505	1850.049	72.673	31.067	1798.848	63.126	26.482	1735.661	44.567	19.163	1713.587	94.195	34.514	1662.150	135.303	19.584	1765.324	115.858	73.195	2034.214	312.290	774.561	2062.386	305.604	467.712	2123.561	308.884	425.980	2080.063	277.862	376.308	2415.164	260.407	222.310	2420.657	211.832	259.826	2449.905	203.152	254.691	2453.453	242.040	206.101	2450.015	255.866	150.483	2449.672	262.428	91.945	2413.885	223.371	69.665	2399.865	182.627	36.930	2381.867	226.616	135.024
25	0.24000	1991.668	58.894	1629.726	2001.180	228.482	1619.328	1867.796	150.078	1655.063	1930.965	132.907	1377.576	1892.260	134.489	1225.521	2063.070	142.207	1467.993	2082.613	138.795	1431.268	2110.217	135.026	1297.653	2066.395	145.092	1117.423	2059.224	144.128	1079.498	2067.463	143.562	1042.699	2010.286	-72.028	1416.340	2048.235	-102.424	1242.453	2069.139	-106.918	1095.563	1993.155	-107.907	844.159	2047.780	-149.274	836.267	2012.381	-144.145	768.513	2002.826	343.812	1409.516	2038.218	390.247	1235.390	2006.984	423.965	1094.559	1811.996	377.716	914.859	1853.598	421.834	881.474	1768.639	409.359	856.852	1901.226	35.833	985.220	2070.865	102.244	1024.493	2075.877	188.452	1012.276	1916.241	252.566	969.190	1954.423	-37.206	818.372	1825.243	12.106	503.951	1824.010	13.018	434.999	1781.082	63.928	423.363	1840.911	63.267	72.814	1894.782	109.898	74.370	1901.776	112.158	37.644	1850.009	72.802	31.118	1798.788	63.346	26.447	1735.611	44.777	19.162	1713.308	94.765	34.236	1662.271	136.282	18.384	1765.120	116.217	72.825	2015.498	310.044	774.647	2031.521	304.443	466.849	2092.316	308.107	426.108	2049.680	276.198	376.047	2388.738	259.297	230.964	2391.495	207.989	266.233	2420.365	198.378	261.986	2427.407	240.830	216.703	2427.268	256.114	160.687	2430.329	265.380	102.220	2392.990	229.274	75.993	2378.910	188.151	41.781	2358.610	229.741	140.600
26	0.25000	1975.503	58.150	1631.752	1985.305	227.759	1621.487	1852.160	149.400	1658.060	1914.809	132.949	1379.512	1876.764	135.014	1227.242	2046.738	141.258	1470.448	2066.373	137.691	1433.854	2094.429	133.701	1300.362	2051.161	143.997	1119.841	2044.052	143.093	1081.911	2052.445	142.434	1045.173	1992.153	-72.547	1418.403	2029.212	-103.066	1244.350	2049.046	-108.005	1097.346	1971.145	-108.424	846.543	2025.266	-150.306	838.301	1989.333	-145.040	770.870	1987.626	343.286	1411.809	2024.171	389.324	1237.695	1994.715	421.852	1096.304	1803.239	377.255	912.301	1846.121	420.778	879.967	1761.399	409.433	853.497	1885.968	36.007	987.406	2055.481	101.029	1026.947	2061.343	187.074	1014.378	1902.292	252.622	971.029	1939.311	-38.239	820.458	1817.840	11.874	503.564	1817.862	13.017	434.532	1774.151	64.090	422.070	1840.762	63.247	72.566	1894.503	109.873	74.712	1901.799	112.177	37.809	1849.961	72.883	31.183	1798.780	63.430	26.380	1735.595	44.824	19.152	1713.225	94.977	34.089	1662.262	136.491	17.902	1764.999	116.300	72.627	1996.989	308.189	775.724	2000.573	302.943	467.220	2061.171	306.190	426.717	2018.802	274.189	376.403	2361.815	257.353	238.965	2364.307	203.787	271.307	2392.773	194.716	266.666	2400.407	239.295	223.842	2399.460	257.168	168.763	2401.780	269.201	110.727	2365.575	234.341	82.762	2353.127	193.990	45.646	2331.106	231.663	146.774
27	0.26000	1959.264	57.538	1634.303	1969.460	227.081	1624.077	1836.069	149.239	1661.157	1898.897	133.055	1381.924	1861.452	135.560	1229.445	2030.232	139.864	1473.153	2050.316	136.619	1436.819	2078.804	132.381	1303.390	2036.076	142.948	1122.744	2029.135	141.991	1084.803	2037.553	141.337	1047.973	1974.190	-73.026	1420.863	2009.967	-103.792	1246.674	2028.970	-109.044	1099.617	1948.344	-108.384	849.370	2002.337	-151.138	840.828	1965.841	-145.823	773.804	1973.016	342.887	1414.406	2010.563	388.546	1240.321	1982.818	419.820	1098.368	1795.122	376.945	910.035	1839.034	420.261	878.835	1755.397	409.355	849.972	1870.555	36.032	990.055	2040.255	99.931	1029.755	2047.125	185.743	1017.012	1888.190	252.796	973.673	1925.235	-38.892	822.268	1812.169	11.385	502.708	1813.144	12.764	433.799	1768.538	63.602	420.673	1840.648	63.246	72.488	1894.367	109.752	75.037	1901.860	112.185	37.964	1849.984	72.863	31.197	1798.767	63.423	26.293	1735.718	44.913	18.993	1713.203	95.135	33.987	1662.352	136.726	17.596	1765.008	115.910	72.873	1978.585	306.733	777.398	1969.732	301.234	468.853	2029.966	304.742	428.632	1987.894	271.828	378.051	2332.675	255.951	245.401	2337.596	201.768	276.625	2365.770	194.080	270.206	2370.642	240.468	228.638	2368.159	258.981	173.709	2369.199	272.994	116.016	2333.757	237.312	87.992	2322.479	197.743	49.323	2300.361	232.055	152.258
